country,countryisocode,year_actual,ccode,war_prio,any_prio,war_prio_on,any_prio_on,gdp,gdp_l,gpcp,gpcp_l,gpcp_l2,gpcp_g,gpcp_g_l,lgpcp,lgpcp_l,lgpcp_l2,lgdp,lgdp_l,gdp_g,gdp_g_l,dum_90,inci,warinci2,waryear,inci_on,gpcp,gpcp_l,gpcp_l2,gpcp_g,gpcp_g_l,gpcp_g_fl,gpcp_d,gpcp_d_l,gpcp_df_mean,gpcp_df_mean_l,gpcp_df_mean_l2,gpcp_jd,gpcp_mean,same,temp_all,temp_seas_crop,temp_seas_maize,temp_all_lag,temp_seas_crop_lag,temp_seas_maize_lag,temp_all_dif,temp_seas_crop_dif,temp_seas_maize_dif,temp_all_diflag,temp_seas_crop_diflag,temp_seas_maize_diflag,prec_all,prec_seas_crop,prec_seas_maize,prec_all_lag,prec_seas_crop_lag,prec_seas_maize_lag,prec_all_dif,prec_seas_crop_dif,prec_seas_maize_dif,prec_all_diflag,prec_seas_crop_diflag,prec_seas_maize_diflag,cru_temp_maize_diftrend,cru_temp_maize_diftrend_lag,cru_prec_maize_diftrend,cru_prec_maize_diftrend_lag,ncc_tavg,ncc_prec,ncc_dday0c,ncc_dday10c,ncc_dday25c,ncc_dday30c,ncc_dday35c,ncc_tavg_lag,ncc_prec_lag,ncc_dday0c_lag,ncc_dday10c_lag,ncc_dday25c_lag,ncc_dday30c_lag,ncc_dday35c_lag,ncc_tavg_dif,ncc_prec_dif,ncc_dday0c_dif,ncc_dday10c_dif,ncc_dday25c_dif,ncc_dday30c_dif,ncc_dday35c_dif,ncc_tavg_diflag,ncc_prec_diflag,ncc_dday0c_diflag,ncc_dday10c_diflag,ncc_dday25c_diflag,ncc_dday30c_diflag,ncc_dday35c_diflag,gpcp_precip_maize,gpcp_precip_maize_lag,gpcp_precip_maize_dif,gpcp_precip_maize_diflag,gpcp_precip_crop,gpcp_precip_crop_lag,gpcp_precip_crop_dif,gpcp_precip_crop_diflag,war_prio_new,any_prio_new,war_onset_new,any_onset_new,iccode1,iccode2,iccode3,iccode4,iccode5,iccode6,iccode7,iccode8,iccode9,iccode10,iccode11,iccode12,iccode13,iccode14,iccode15,iccode16,iccode17,iccode18,iccode19,iccode20,iccode21,iccode22,iccode23,iccode24,iccode25,iccode26,iccode27,iccode28,iccode29,iccode30,iccode31,iccode32,iccode33,iccode34,iccode35,iccode36,iccode37,iccode38,iccode39,iccode40,iccode41,yearfe1,yearfe2,yearfe3,yearfe4,yearfe5,yearfe6,yearfe7,yearfe8,yearfe9,yearfe10,yearfe11,yearfe12,yearfe13,yearfe14,yearfe15,yearfe16,yearfe17,yearfe18,yearfe19,yearfe20,yearfe21,yearfe22,yearfe23,yearfe24,yearfe25,yearfe26,year,Iccyear1,Iccyear2,Iccyear3,Iccyear4,Iccyear5,Iccyear6,Iccyear7,Iccyear8,Iccyear9,Iccyear10,Iccyear11,Iccyear12,Iccyear13,Iccyear14,Iccyear15,Iccyear16,Iccyear17,Iccyear18,Iccyear19,Iccyear20,Iccyear21,Iccyear22,Iccyear23,Iccyear24,Iccyear25,Iccyear26,Iccyear27,Iccyear28,Iccyear29,Iccyear30,Iccyear31,Iccyear32,Iccyear33,Iccyear34,Iccyear35,Iccyear36,Iccyear37,Iccyear38,Iccyear39,Iccyear40,Iccyear41,cru_temp_diftrend,cru_temp_diftrend_lag,cru_prec_diftrend,cru_prec_diftrend_lag,gdpcapgrowth,gdpcapgrowth_lag,gdpcapgrowth_lag2,gdpcap1980,polity2,polity2_lag,polity2_lag2,polity1980
Chad,TCD,2003,483,0,0,0,,920.7841,717.5798,392.48,321.27,379.1129,0.2216516,-0.1525744,5.972486,5.772282,5.937834,6.825226,6.575884,0.2831801,-0.0453591,1,0,0,0,,,,,,,,,,,,,392.48,365.6211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68971,0.55668,0.13303,-0.09982,0.7147,0.58061,0.13409,-0.11102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,28.318007,-4.5359092,-9.382703,631.0126,-2,-2,-2,0
Chad,TCD,2004,483,0,0,0,0,,920.7841,351.42,392.48,321.27,-0.1046168,0.2216516,5.861982,5.972486,5.772282,,6.825226,,0.2831801,1,0,0,0,0,,,,,,,,,,,,351.43,365.6211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61274,0.68971,-0.07697,0.13303,0.63774,0.7147,-0.07696,0.13409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,28.318007,-4.5359092,631.0126,-2,-2,-2,0
Chad,TCD,2005,483,0,1,0,1,,,367.9,351.42,392.48,0.0468954,-0.1046168,5.907811,5.861982,5.972486,,,,,1,1,1,0,1,,,,,,,,,,,,367.9,365.6211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63716,0.61274,0.02442,-0.07697,0.66478,0.63774,0.02704,-0.07696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,28.318007,631.0126,-2,-2,-2,0
Chad,TCD,2006,483,1,1,1,,,,424.42,367.9,351.42,0.1536288,0.0468954,6.050724,5.907811,5.861982,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,631.0126,-2,-2,-2,0
"Congo, Republic of",COG,1981,484,0,0,0,0,2104.401,2022.833,1628.074,1668.412,1288.677,-0.0241775,0.2946704,7.395153,7.419628,7.161371,7.651786,7.612254,0.0403236,,0,0,0,0,0,1628.074,1668.412,1288.677,-0.0241773,0.294671,0.1210034,-40.33765,379.7356,12.70895,53.04651,-326.689,1628.07,1603.972,1,24.482879,24.995454,25.211,24.441439,24.987938,25.148667,0.04143939,0.00751558,0.06233333,-0.11606061,-0.1137169,-0.129,1.6615764,1.2339456,1.217701,1.7856745,1.1103556,1.075216,-0.12409818,0.12358995,0.142485,0.17173727,0.04124772,0.031419,0.07621904,0.04155978,0.15736178,0.01764571,25.2265,1.060899,4590.094,2770.094,201.436,3.011,0,25.562333,1.09155,4677.264,2847.264,242.505,7.327,0.083,-0.33583333,-0.030651,-87.17,-77.17,-41.069,-4.316,-0.083,0.2155,0.010345,65.617,55.617,20.257,-0.359,0.068,1.61911,1.61139,0.00772,0.42407,1.62082,1.61379,0.00703,0.41716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07034974,0.06100461,0.05342754,0.18048442,4.0323645,,,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1982,484,0,0,0,0,2826.581,2104.401,1825.077,1628.074,1668.412,0.1210037,-0.0241775,7.509377,7.395153,7.419628,7.946823,7.651786,0.3431762,0.0403236,0,0,0,0,0,1825.077,1628.074,1668.412,0.1210034,-0.0241773,-0.2178935,197.0026,-40.33765,209.7115,12.70895,53.04651,1825.08,1603.972,1,24.341364,24.992475,25.160167,24.482879,24.995454,25.211,-0.14151515,-0.00297897,-0.05083333,0.04143939,0.00751558,0.06233333,1.5961309,1.0721585,1.005713,1.6615764,1.2339456,1.217701,-0.06544545,-0.16178703,-0.211988,-0.12409818,0.12358995,0.142485,-0.00228837,0.07621904,-0.05739515,0.15736178,25.311833,1.176987,4606.358,2786.358,211.412,5.446,0.049,25.2265,1.060899,4590.094,2770.094,201.436,3.011,0,0.08533333,0.116088,16.264,16.264,9.976,2.435,0.049,-0.33583333,-0.030651,-87.17,-77.17,-41.069,-4.316,-0.083,1.76068,1.61911,0.14157,0.00772,1.77653,1.62082,0.15571,0.00703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10325967,0.07034974,-0.01497662,0.05342754,34.317604,4.0323645,,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1983,484,0,0,0,0,3181.179,2826.581,1427.405,1825.077,1628.074,-0.2178933,0.1210037,7.263613,7.509377,7.395153,8.065007,7.946823,0.1254512,0.3431762,0,0,0,0,0,1427.405,1825.077,1628.074,-0.2178935,0.1210034,0.2681158,-397.6724,197.0026,-187.9608,209.7115,12.70895,1427.41,1603.972,1,24.725076,25.331922,25.477,24.341364,24.992475,25.160167,0.38371212,0.33944704,0.31683333,-0.14151515,-0.00297897,-0.05083333,1.3596855,1.0233369,1.050336,1.5961309,1.0721585,1.005713,-0.23644545,-0.04882167,0.044623,-0.06544545,-0.16178703,-0.211988,0.28687088,-0.00228837,-0.01554107,-0.05739515,25.524,0.976019,4642.927,2822.927,241.784,11.673,0.388,25.311833,1.176987,4606.358,2786.358,211.412,5.446,0.049,0.21216667,-0.200968,36.569,36.569,30.372,6.227,0.339,0.08533333,0.116088,16.264,16.264,9.976,2.435,0.049,1.3607,1.76068,-0.39998,0.14157,1.36575,1.77653,-0.41078,0.15571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24835819,-0.10325967,-0.25438077,-0.01497662,12.545121,34.317604,4.0323645,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1984,484,0,0,0,0,3546.83,3181.179,1810.114,1427.405,1825.077,0.2681152,-0.2178933,7.501145,7.263613,7.509377,8.17381,8.065007,0.114942,0.1254512,0,0,0,0,0,1810.114,1427.405,1825.077,0.2681158,-0.2178935,0.0514265,382.7097,-397.6724,194.7489,-187.9608,209.7115,1810.11,1603.972,1,24.629091,25.060748,25.267167,24.725076,25.331922,25.477,-0.09598485,-0.27117407,-0.20983333,0.38371212,0.33944704,0.31683333,1.6045182,1.0427377,1.001099,1.3596855,1.0233369,1.050336,0.24483273,0.01940082,-0.049237,-0.23644545,-0.04882167,0.044623,0.04936347,0.28687088,-0.067547,-0.01554107,25.224833,0.877247,4615.393,2785.393,207.254,5.691,0.006,25.524,0.976019,4642.927,2822.927,241.784,11.673,0.388,-0.29916667,-0.098772,-27.534,-37.534,-34.53,-5.982,-0.382,0.21216667,-0.200968,36.569,36.569,30.372,6.227,0.339,1.80768,1.3607,0.44698,-0.39998,1.80209,1.36575,0.43634,-0.41078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12027908,0.24835819,-0.01250674,-0.25438077,11.494198,12.545121,34.317604,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1985,484,0,0,0,0,2886.785,3546.83,1903.202,1810.114,1427.405,0.0514266,0.2681152,7.551293,7.501145,7.263613,7.967899,8.17381,-0.1860944,0.114942,0,0,0,0,0,1903.202,1810.114,1427.405,0.0514265,0.2681158,-0.1673742,93.08789,382.7097,287.8367,194.7489,-187.9608,1903.2,1603.972,1,24.40053,24.997917,25.184,24.629091,25.060748,25.267167,-0.22856061,-0.062831,-0.08316667,-0.09598485,-0.27117407,-0.20983333,1.82398,1.1258767,1.106837,1.6045182,1.0427377,1.001099,0.21946182,0.08313902,0.105738,0.24483273,0.01940082,-0.049237,-0.06147727,0.04936347,0.03542208,-0.067547,25.2805,1.065025,4600.988,2780.988,216.666,8.161,0.12,25.224833,0.877247,4615.393,2785.393,207.254,5.691,0.006,0.05566667,0.187778,-14.405,-4.405,9.412,2.47,0.114,-0.29916667,-0.098772,-27.534,-37.534,-34.53,-5.982,-0.382,1.86842,1.80768,0.06074,0.44698,1.88224,1.80209,0.08015,0.43634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14037579,0.12027908,0.20399638,-0.01250674,-18.609434,11.494198,12.545121,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1986,484,0,0,0,0,2091.602,2886.785,1584.655,1903.202,1810.114,-0.1673742,0.0514266,7.368122,7.551293,7.501145,7.645686,7.967899,-0.2754562,-0.1860944,0,0,0,0,0,1584.655,1903.202,1810.114,-0.1673742,0.0514265,0.0339223,-318.547,93.08789,-30.7103,287.8367,194.7489,1584.66,1603.972,1,24.457955,24.82719,25.0025,24.40053,24.997917,25.184,0.05742424,-0.17072625,-0.1815,-0.22856061,-0.062831,-0.08316667,1.5649555,1.0355545,1.023749,1.82398,1.1258767,1.106837,-0.25902455,-0.0903222,-0.083088,0.21946182,0.08313902,0.105738,-0.27065135,-0.06147727,-0.05043485,0.03542208,25.19,1.073931,4583.725,2763.725,196.321,4.106,0.036,25.2805,1.065025,4600.988,2780.988,216.666,8.161,0.12,-0.0905,0.008906,-17.263,-17.263,-20.345,-4.055,-0.084,0.05566667,0.187778,-14.405,-4.405,9.412,2.47,0.114,1.55033,1.86842,-0.31809,0.06074,1.55955,1.88224,-0.32269,0.08015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11504581,-0.14037579,-0.05798686,0.20399638,-27.545626,-18.609434,11.494198,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1987,484,0,0,0,0,2210.592,2091.602,1638.41,1584.655,1903.202,0.0339222,-0.1673742,7.401482,7.368122,7.551293,7.701015,7.645686,0.0568894,-0.2754562,0,0,0,0,0,1638.41,1584.655,1903.202,0.0339223,-0.1673742,0.1431414,53.75513,-318.547,23.04486,-30.7103,287.8367,1638.41,1603.972,1,24.982879,25.481396,25.648833,24.457955,24.82719,25.0025,0.52492424,0.65420561,0.64633333,0.05742424,-0.17072625,-0.1815,1.5016364,0.89059387,0.889939,1.5649555,1.0355545,1.023749,-0.06331909,-0.14496063,-0.13381,-0.25902455,-0.0903222,-0.083088,0.34800791,-0.27065135,-0.18701377,-0.05043485,25.281667,0.883631,4600.44,2780.44,209.969,6.257,0.132,25.19,1.073931,4583.725,2763.725,196.321,4.106,0.036,0.09166667,-0.1903,16.715,16.715,13.648,2.151,0.096,-0.0905,0.008906,-17.263,-17.263,-20.345,-4.055,-0.084,1.56863,1.55033,0.0183,-0.31809,1.58124,1.55955,0.02169,-0.32269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37778417,-0.11504581,-0.12426465,-0.05798686,5.6889408,-27.545626,-18.609434,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1988,484,0,0,0,0,2037.714,2210.592,1872.935,1638.41,1584.655,0.1431418,0.0339222,7.535262,7.401482,7.368122,7.619584,7.701015,-0.0782044,0.0568894,0,0,0,0,0,1872.935,1638.41,1584.655,0.1431414,0.0339223,-0.0795039,234.5244,53.75513,257.5693,23.04486,-30.7103,1872.93,1603.972,1,24.741742,25.212928,25.3845,24.982879,25.481396,25.648833,-0.24113636,-0.26846768,-0.26433333,0.52492424,0.65420561,0.64633333,1.6594464,1.1543912,1.170064,1.5016364,0.89059387,0.889939,0.15781,0.26379731,0.280125,-0.06331909,-0.14496063,-0.13381,0.05600049,0.34800791,0.0903423,-0.18701377,25.870333,0.962647,4733.553,2903.553,270.539,12.378,0.517,25.281667,0.883631,4600.44,2780.44,209.969,6.257,0.132,0.58866667,0.079016,133.113,123.113,60.57,6.121,0.385,0.09166667,-0.1903,16.715,16.715,13.648,2.151,0.096,1.79428,1.56863,0.22565,0.0183,1.81646,1.58124,0.23522,0.02169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10455354,0.37778417,0.03058665,-0.12426465,-7.820439,5.6889408,-27.545626,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1989,484,0,0,0,0,2225.586,2037.714,1724.029,1872.935,1638.41,-0.0795041,0.1431418,7.452419,7.535262,7.401482,7.707776,7.619584,0.0921974,-0.0782044,0,0,0,0,0,1724.029,1872.935,1638.41,-0.0795039,0.1431414,-0.0320106,-148.9056,234.5244,108.6636,257.5693,23.04486,1724.03,1603.972,1,24.579848,25.022732,25.195667,24.741742,25.212928,25.3845,-0.16189394,-0.19019665,-0.18883333,-0.24113636,-0.26846768,-0.26433333,1.5967645,1.1306532,1.121119,1.6594464,1.1543912,1.170064,-0.06268182,-0.02373797,-0.048945,0.15781,0.26379731,0.280125,-0.16050692,0.05600049,0.03862837,0.0903423,25.014333,0.96328,4552.168,2732.168,186.361,4.023,0.24,25.870333,0.962647,4733.553,2903.553,270.539,12.378,0.517,-0.856,0.000633,-181.385,-171.385,-84.178,-8.355,-0.277,0.58866667,0.079016,133.113,123.113,60.57,6.121,0.385,1.74937,1.79428,-0.04491,0.22565,1.73606,1.81646,-0.0804,0.23522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08943466,0.10455354,-0.03505387,0.03058665,9.2197433,-7.820439,5.6889408,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1990,484,0,0,0,0,2355.686,2225.586,1668.842,1724.029,1872.935,-0.0320105,-0.0795041,7.419885,7.452419,7.535262,7.764587,7.707776,0.0584566,0.0921974,1,0,0,0,0,1668.842,1724.029,1872.935,-0.0320106,-0.0795039,-0.1729659,-55.18713,-148.9056,53.4765,108.6636,257.5693,1668.84,1603.972,1,24.627197,25.254605,25.4395,24.579848,25.022732,25.195667,0.04734848,0.23187305,0.24383333,-0.16189394,-0.19019665,-0.18883333,1.6946282,1.2355591,1.244034,1.5967645,1.1306532,1.121119,0.09786364,0.10490584,0.122915,-0.06268182,-0.02373797,-0.048945,0.05565234,-0.16050692,0.15877445,0.03862837,25.548667,1.08571,4649.841,2829.841,237.34,7.672,0.319,25.014333,0.96328,4552.168,2732.168,186.361,4.023,0.24,0.53433333,0.12243,97.673,97.673,50.979,3.649,0.079,-0.856,0.000633,-181.385,-171.385,-84.178,-8.355,-0.277,1.59486,1.74937,-0.15451,-0.04491,1.59735,1.73606,-0.13871,-0.0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07418044,-0.08943466,0.05985107,-0.03505387,5.8456514,9.2197433,-7.820439,2022.833,-8,-8,-8,-8
"Congo, Republic of",COG,1991,484,0,0,0,0,2020.829,2355.686,1380.189,1668.842,1724.029,-0.1729661,-0.0320105,7.229976,7.419885,7.452419,7.611263,7.764587,-0.1421484,0.0584566,1,0,0,0,0,1380.189,1668.842,1724.029,-0.1729659,-0.0320106,0.1094756,-288.6528,-55.18713,-235.1763,53.4765,108.6636,1380.19,1603.972,1,24.826515,25.20698,25.361,24.627197,25.254605,25.4395,0.19931818,-0.04762461,-0.0785,0.04734848,0.23187305,0.24383333,1.4442536,0.88269556,0.891063,1.6946282,1.2355591,1.244034,-0.25037455,-0.35286349,-0.352971,0.09786364,0.10490584,0.122915,-0.05052174,0.05565234,-0.19696548,0.15877445,25.596167,0.978082,4658.936,2838.936,234.358,7.648,0.202,25.548667,1.08571,4649.841,2829.841,237.34,7.672,0.319,0.0475,-0.107628,9.095,9.095,-2.982,-0.024,-0.117,0.53433333,0.12243,97.673,97.673,50.979,3.649,0.079,1.23422,1.59486,-0.36064,-0.15451,1.25245,1.59735,-0.3449,-0.13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09304348,-0.07418044,-0.19348217,0.05985107,-14.21484,5.8456514,9.2197433,2022.833,-1,-8,-8,-8
"Congo, Republic of",COG,1992,484,0,0,0,0,2204.052,2020.829,1531.286,1380.189,1668.842,0.1094756,-0.1729661,7.333863,7.229976,7.419885,7.698053,7.611263,0.0906673,-0.1421484,1,0,0,0,0,1531.286,1380.189,1668.842,0.1094756,-0.1729659,0.0050352,151.097,-288.6528,-84.07928,-235.1763,53.4765,1531.29,1603.972,1,24.377121,24.94303,25.099333,24.826515,25.20698,25.361,-0.44939394,-0.26395055,-0.26166667,0.19931818,-0.04762461,-0.0785,1.7299345,1.1270262,1.072376,1.4442536,0.88269556,0.891063,0.28568091,0.24433061,0.181313,-0.25037455,-0.35286349,-0.352971,-0.33986248,-0.05052174,-0.0184214,-0.19696548,25.5545,0.813176,4675.8,2845.8,248.052,12.842,0.431,25.596167,0.978082,4658.936,2838.936,234.358,7.648,0.202,-0.04166667,-0.164906,16.864,6.864,13.694,5.194,0.229,0.0475,-0.107628,9.095,9.095,-2.982,-0.024,-0.117,1.45263,1.23422,0.21841,-0.36064,1.45138,1.25245,0.19893,-0.3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38844472,0.09304348,0.08924004,-0.19348217,9.0667246,-14.21484,5.8456514,2022.833,5,-1,-8,-8
